cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2021_poblacion_2001;2021_poblacion_1996;2021_no_migrantes;2021_porcentaje_de_no_migrantes_;2021_inmigrantes_1996-2001;2021_porcentaje_de_inmigrantes_recientes;2021_emigrantes_1996-2001;2021_porcentaje_de_emigrantes_recientes;2021_migracion_neta;2021_migracion_bruta;2021_tasa_de_inmigracion;2021_tasa_de_emigracion;2021_tasa_de_migracion_neta;2021_indice_de_eficacia_migratoria;2001_poblacion_2001;2001_poblacion_2007;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_2007-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_2007-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2019-2024;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2019-2024;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2715;692;Municipio/TIOC;Oruro;Litoral;Huachacalla;Hombres;836;573;478;0;358;0;95;0;263;453;102;27;75;1;586;341;291;0;295;0;50;0;245;345;127;22;106;1;1537;1346;1255;0;282;0;91;0;191;373;39;13;27;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2716;693;Municipio/TIOC;Oruro;Litoral;Huachacalla;Mujeres;564;551;457;0;107;0;94;0;13;201;38;34;5;0;290;247;208;0;82;0;39;0;43;121;61;29;32;0;1515;1406;1340;0;175;0;66;0;109;241;24;9;15;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2717;694;Municipio/TIOC;Oruro;Litoral;Escara;Escara;805;808;720;0;85;0;88;0;-3;173;21;22;-1;0;3522;3455;3360;0;162;0;95;0;67;257;9;5;4;0;3400;3271;3202;0;198;0;69;0;129;267;12;4;8;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2718;695;Municipio/TIOC;Oruro;Litoral;Escara;Hombres;404;401;359;0;45;0;42;0;3;87;22;21;2;0;1789;1753;1709;0;80;0;44;0;36;124;9;5;4;0;1786;1711;1684;0;102;0;27;0;75;129;12;3;9;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2719;696;Municipio/TIOC;Oruro;Litoral;Escara;Mujeres;401;407;361;0;40;0;46;0;-6;86;20;23;-3;0;1733;1702;1651;0;82;0;51;0;31;133;10;6;4;0;1614;1560;1518;0;96;0;42;0;54;138;12;5;7;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2720;697;Municipio/TIOC;Oruro;Litoral;Cruz de Machacamarca;Cruz de Machacamarca;779;759;686;0;93;0;73;0;20;166;24;19;5;0;1670;1775;1542;0;128;0;233;0;-105;361;15;27;-12;0;1072;967;951;0;121;0;16;0;105;137;24;3;21;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2721;698;Municipio/TIOC;Oruro;Litoral;Cruz de Machacamarca;Hombres;398;394;355;0;43;0;39;0;4;82;22;20;2;0;819;857;754;0;65;0;103;0;-38;168;16;25;-9;0;553;488;480;0;73;0;8;0;65;81;28;3;25;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2722;699;Municipio/TIOC;Oruro;Litoral;Cruz de Machacamarca;Mujeres;381;365;331;0;50;0;34;0;16;84;27;18;9;0;851;918;788;0;63;0;130;0;-67;193;14;29;-15;0;519;479;471;0;48;0;8;0;40;56;19;3;16;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2723;700;Municipio/TIOC;Oruro;Litoral;Yunguyo de Litoral;Yunguyo de Litoral;200;191;184;0;16;0;7;0;9;23;16;7;9;0;436;443;417;0;19;0;26;0;-7;45;9;12;-3;0;642;556;551;0;91;0;5;0;86;96;30;2;29;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2724;701;Municipio/TIOC;Oruro;Litoral;Yunguyo de Litoral;Hombres;112;106;103;0;9;0;3;0;6;12;17;6;11;1;230;232;221;0;9;0;11;0;-2;20;8;10;-2;0;317;263;261;0;56;0;2;0;54;58;39;1;37;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2725;702;Municipio/TIOC;Oruro;Litoral;Yunguyo de Litoral;Mujeres;88;85;81;0;7;0;4;0;3;11;16;9;7;0;206;211;196;0;10;0;15;0;-5;25;10;14;-5;0;325;293;290;0;35;0;3;0;32;38;23;2;21;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2726;703;Municipio/TIOC;Oruro;Litoral;Esmeralda;Esmeralda;882;906;845;0;37;0;61;0;-24;98;8;14;-5;0;2154;2177;2075;0;79;0;102;0;-23;181;7;9;-2;0;3127;2989;2900;0;227;0;89;0;138;316;15;6;9;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2727;704;Municipio/TIOC;Oruro;Litoral;Esmeralda;Hombres;453;463;437;0;16;0;26;0;-10;42;7;11;-4;0;1081;1099;1052;0;29;0;47;0;-18;76;5;9;-3;0;1521;1456;1409;0;112;0;47;0;65;159;15;6;9;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2728;705;Municipio/TIOC;Oruro;Litoral;Esmeralda;Mujeres;429;443;408;0;21;0;35;0;-14;56;10;16;-6;0;1073;1078;1023;0;50;0;55;0;-5;105;9;10;-1;0;1606;1533;1491;0;115;0;42;0;73;157;15;5;9;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2729;706;Provincia;Oruro;Poopó;;Poopó;12926;13685;11766;0;1160;0;1919;0;-759;3079;17;29;-11;0;14402;14285;13064;0;1338;0;1221;0;117;2559;19;17;2;0;13796;13697;12636;0;1160;0;1061;0;99;2221;17;15;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2730;707;Provincia;Oruro;Poopó;;Hombres;6338;6702;5747;0;591;0;955;0;-364;1546;18;29;-11;0;7299;7213;6595;0;704;0;618;0;86;1322;19;17;2;0;7087;6996;6456;0;631;0;540;0;91;1171;18;15;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2731;708;Provincia;Oruro;Poopó;;Mujeres;6588;6983;6019;0;569;0;964;0;-395;1533;17;28;-12;0;7103;7072;6469;0;634;0;603;0;31;1237;18;17;1;0;6709;6701;6180;0;529;0;521;0;8;1050;16;16;0;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2732;709;Municipio/TIOC;Oruro;Poopó;Poopó;Poopó;5469;5402;4997;0;472;0;405;0;67;877;17;15;3;0;6560;6509;5897;0;663;0;612;0;51;1275;20;19;2;0;7255;7109;6554;0;701;0;555;0;146;1256;20;16;4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2733;710;Municipio/TIOC;Oruro;Poopó;Poopó;Hombres;2680;2639;2442;0;238;0;197;0;41;435;18;15;3;0;3334;3272;2975;0;359;0;297;0;62;656;22;18;4;0;3743;3647;3360;0;383;0;287;0;96;670;21;16;5;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2734;711;Municipio/TIOC;Oruro;Poopó;Poopó;Mujeres;2789;2763;2555;0;234;0;208;0;26;442;17;15;2;0;3226;3237;2922;0;304;0;315;0;-11;619;19;20;-1;0;3512;3462;3194;0;318;0;268;0;50;586;18;15;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2735;712;Municipio/TIOC;Oruro;Poopó;Pazña;Pazña;4665;5423;4226;0;439;0;1197;0;-758;1636;17;48;-30;-1;5100;5102;4654;0;446;0;448;0;-2;894;18;18;0;0;3570;3606;3282;0;288;0;324;0;-36;612;16;18;-2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2736;713;Municipio/TIOC;Oruro;Poopó;Pazña;Hombres;2245;2611;2031;0;214;0;580;0;-366;794;18;48;-30;-1;2560;2567;2326;0;234;0;241;0;-7;475;18;19;-1;0;1812;1822;1663;0;149;0;159;0;-10;308;16;18;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2737;714;Municipio/TIOC;Oruro;Poopó;Pazña;Mujeres;2420;2812;2195;0;225;0;617;0;-392;842;17;47;-30;-1;2540;2535;2328;0;212;0;207;0;5;419;17;16;0;0;1758;1784;1619;0;139;0;165;0;-26;304;16;19;-3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2738;715;Municipio/TIOC;Oruro;Poopó;Antequera;Antequera;2717;2735;2311;0;406;0;424;0;-18;830;30;31;-1;0;2742;2674;2426;0;316;0;248;0;68;564;23;18;5;0;2971;2982;2709;0;262;0;273;0;-11;535;18;18;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2739;716;Municipio/TIOC;Oruro;Poopó;Antequera;Hombres;1374;1395;1165;0;209;0;230;0;-21;439;30;33;-3;0;1405;1374;1245;0;160;0;129;0;31;289;23;19;5;0;1532;1527;1385;0;147;0;142;0;5;289;19;19;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2740;717;Municipio/TIOC;Oruro;Poopó;Antequera;Mujeres;1343;1340;1146;0;197;0;194;0;3;391;29;29;0;0;1337;1300;1181;0;156;0;119;0;37;275;24;18;6;0;1439;1455;1324;0;115;0;131;0;-16;246;16;18;-2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2741;718;Provincia;Oruro;Pantaleón Dalence;;Pantaleón Dalence;20158;21378;17798;0;2360;0;3580;1;-1220;5940;23;35;-12;0;25508;25853;23584;0;1924;0;2269;0;-345;4193;15;18;-3;0;23032;24384;21825;0;1207;0;2559;1;-1352;3766;10;22;-11;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2742;719;Provincia;Oruro;Pantaleón Dalence;;Hombres;10229;10678;8933;0;1296;0;1745;1;-449;3041;25;33;-9;0;13071;13225;12123;0;948;0;1102;0;-154;2050;14;17;-2;0;11602;12267;10988;0;614;0;1279;0;-665;1893;10;21;-11;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2743;720;Provincia;Oruro;Pantaleón Dalence;;Mujeres;9929;10700;8865;0;1064;0;1835;1;-771;2899;21;36;-15;0;12437;12628;11461;0;976;0;1167;0;-191;2143;16;19;-3;0;11430;12117;10837;0;593;0;1280;1;-687;1873;10;22;-12;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2744;721;Municipio/TIOC;Oruro;Pantaleón Dalence;Huanuni;Huanuni;16381;17361;14465;0;1916;0;2896;0;-980;4812;23;34;-12;0;21311;21836;19770;0;1541;0;2066;0;-525;3607;14;19;-5;0;17683;19113;16786;0;897;0;2327;0;-1430;3224;10;25;-16;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2745;722;Municipio/TIOC;Oruro;Pantaleón Dalence;Huanuni;Hombres;8387;8736;7320;0;1067;0;1416;0;-349;2483;25;33;-8;0;11042;11288;10282;0;760;0;1006;0;-246;1766;14;18;-4;0;8951;9665;8487;0;464;0;1178;0;-714;1642;10;25;-15;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2746;723;Municipio/TIOC;Oruro;Pantaleón Dalence;Huanuni;Mujeres;7994;8625;7145;0;849;0;1480;0;-631;2329;20;36;-15;0;10269;10548;9488;0;781;0;1060;0;-279;1841;15;20;-5;0;8732;9448;8299;0;433;0;1149;0;-716;1582;10;25;-16;-1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2747;724;Municipio/TIOC;Oruro;Pantaleón Dalence;Machacamarca;Machacamarca;3637;3864;3243;0;394;0;621;0;-227;1015;21;33;-12;0;4197;4017;3790;0;407;0;227;0;180;634;20;11;9;0;5349;5271;5022;0;327;0;249;0;78;576;12;9;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2748;725;Municipio/TIOC;Oruro;Pantaleón Dalence;Machacamarca;Hombres;1765;1850;1564;0;201;0;286;0;-85;487;22;32;-9;0;2029;1937;1827;0;202;0;110;0;92;312;20;11;9;0;2651;2602;2496;0;155;0;106;0;49;261;12;8;4;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2749;726;Municipio/TIOC;Oruro;Pantaleón Dalence;Machacamarca;Mujeres;1872;2014;1679;0;193;0;335;0;-142;528;20;35;-15;0;2168;2080;1963;0;205;0;117;0;88;322;19;11;8;0;2698;2669;2526;0;172;0;143;0;29;315;13;11;2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2750;727;Provincia;Oruro;Ladislao Cabrera;;Ladislao Cabrera;10285;10747;9773;0;512;0;974;0;-462;1486;10;19;-9;0;12641;12521;11703;0;938;0;818;0;120;1756;15;13;2;0;15244;15101;14270;0;974;0;831;0;143;1805;13;11;2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2751;728;Provincia;Oruro;Ladislao Cabrera;;Hombres;5198;5387;4930;0;268;0;457;0;-189;725;10;17;-7;0;6599;6444;6083;0;516;0;361;0;155;877;16;11;5;0;7815;7768;7314;0;501;0;454;0;47;955;13;12;1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2752;729;Provincia;Oruro;Ladislao Cabrera;;Mujeres;5087;5360;4843;0;244;0;517;0;-273;761;9;20;-11;0;6042;6077;5620;0;422;0;457;0;-35;879;14;15;-1;0;7429;7333;6956;0;473;0;377;0;96;850;13;10;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2753;730;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza;Salinas de Garci Mendoza;7670;7993;7292;0;378;0;701;0;-323;1079;10;18;-8;0;10015;9883;9242;0;773;0;641;0;132;1414;16;13;3;0;12581;12425;11782;0;799;0;643;0;156;1442;13;10;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2754;731;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza;Hombres;3845;3981;3651;0;194;0;330;0;-136;524;10;17;-7;0;5208;5077;4793;0;415;0;284;0;131;699;16;11;5;0;6446;6392;6043;0;403;0;349;0;54;752;13;11;2;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2755;732;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza;Mujeres;3825;4012;3641;0;184;0;371;0;-187;555;9;19;-10;0;4807;4806;4449;0;358;0;357;0;1;715;15;15;0;0;6135;6033;5739;0;396;0;294;0;102;690;13;10;3;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2756;733;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Pampa Aullagas;2572;2681;2453;0;119;0;228;0;-109;347;9;17;-8;0;2626;2638;2456;0;170;0;182;0;-12;352;13;14;-1;0;2663;2676;2477;0;186;0;199;0;-13;385;14;15;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2757;734;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Hombres;1333;1368;1265;0;68;0;103;0;-35;171;10;15;-5;0;1391;1367;1288;0;103;0;79;0;24;182;15;12;4;0;1369;1376;1266;0;103;0;110;0;-7;213;15;16;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2758;735;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Mujeres;1239;1313;1188;0;51;0;125;0;-74;176;8;20;-12;0;1235;1271;1168;0;67;0;103;0;-36;170;11;16;-6;0;1294;1300;1211;0;83;0;89;0;-6;172;13;14;-1;0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2759;736;Provincia;Oruro;Sabaya;;Sabaya;6045;6048;5607;0;438;0;441;0;-3;879;15;15;0;0;8656;8508;7936;0;720;0;572;0;148;1292;17;13;3;0;14756;13983;13562;0;1194;0;421;0;773;1615;17;6;11;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2760;737;Provincia;Oruro;Sabaya;;Hombres;3111;3084;2875;0;236;0;209;0;27;445;15;14;2;0;4452;4362;4090;0;362;0;272;0;90;634;16;12;4;0;7543;7153;6960;0;583;0;193;0;390;776;16;5;11;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2761;738;Provincia;Oruro;Sabaya;;Mujeres;2934;2964;2732;0;202;0;232;0;-30;434;14;16;-2;0;4204;4146;3846;0;358;0;300;0;58;658;17;14;3;0;7213;6830;6602;0;611;0;228;0;383;839;17;7;11;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2762;739;Municipio/TIOC;Oruro;Sabaya;Sabaya;Sabaya;4021;3953;3594;0;427;0;359;0;68;786;21;18;3;0;6265;6150;5651;0;614;0;499;0;115;1113;20;16;4;0;11745;10961;10632;0;1113;0;329;0;784;1442;20;6;14;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2763;740;Municipio/TIOC;Oruro;Sabaya;Sabaya;Hombres;2066;2003;1839;0;227;0;164;0;63;391;22;16;6;0;3229;3170;2932;0;297;0;238;0;59;535;19;15;4;0;6024;5618;5467;0;557;0;151;0;406;708;19;5;14;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2764;741;Municipio/TIOC;Oruro;Sabaya;Sabaya;Mujeres;1955;1950;1755;0;200;0;195;0;5;395;21;20;1;0;3036;2980;2719;0;317;0;261;0;56;578;21;17;4;0;5721;5343;5165;0;556;0;178;0;378;734;20;6;14;1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2765;742;Municipio/TIOC;Oruro;Sabaya;Coipasa;Coipasa;527;549;513;0;14;0;36;0;-22;50;5;13;-8;0;725;686;640;0;85;0;46;0;39;131;24;13;11;0;1033;1016;965;0;68;0;51;0;17;119;13;10;3;0
