cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_1996;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_1996-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_1996-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2012_poblacion_2012;2012_poblacion_2007;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes_2012-2007;2012_porcentaje_de_inmigrantes_recientes;2012_emigrantes_2012-2007;2012_porcentaje_de_emigrantes_recientes;2012_migracion_neta;2012_migracion_bruta;2012_tasa_de_inmigracion;2012_tasa_de_emigracion;2012_tasa_de_migracion_neta;2012_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2024-2019;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2024-2019;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2753;730;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);2769.00;2818.00;2631.00;0.10;138.00;0.10;187.00;0.10;-49.00;325.00;9.90;13.40;-3.50;-0.20;3833.00;3692.00;3512.00;0.10;321.00;0.20;180.00;0.10;141.00;501.00;17.10;9.60;7.50;0.30;4807.00;4711.00;4520.00;0.10;287.00;0.10;191.00;0.10;96.00;478.00;12.10;8.00;4.00;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2754;731;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Hombres;1391.00;1392.00;1321.00;0.10;70.00;0.10;71.00;0.10;-1.00;141.00;10.10;10.20;-0.10;0.00;1987.00;1894.00;1814.00;0.10;173.00;0.20;80.00;0.10;93.00;253.00;17.80;8.20;9.60;0.40;2484.00;2434.00;2337.00;0.10;147.00;0.10;97.00;0.10;50.00;244.00;12.00;7.90;4.10;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2755;732;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Mujeres;1378.00;1426.00;1310.00;0.10;68.00;0.10;116.00;0.10;-48.00;184.00;9.70;16.50;-6.80;-0.30;1846.00;1798.00;1698.00;0.10;148.00;0.20;100.00;0.10;48.00;248.00;16.20;11.00;5.30;0.20;2323.00;2277.00;2183.00;0.10;140.00;0.10;94.00;0.10;46.00;234.00;12.20;8.20;4.00;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2756;733;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Pampa Aullagas;896.00;905.00;849.00;0.00;47.00;0.00;56.00;0.00;-9.00;103.00;10.40;12.40;-2.00;-0.10;971.00;961.00;896.00;0.00;75.00;0.00;65.00;0.00;10.00;140.00;15.50;13.50;2.10;0.10;1009.00;994.00;938.00;0.00;71.00;0.00;56.00;0.00;15.00;127.00;14.20;11.20;3.00;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2757;734;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Hombres;481.00;474.00;450.00;0.00;31.00;0.00;24.00;0.00;7.00;55.00;13.00;10.10;2.90;0.10;530.00;509.00;487.00;0.00;43.00;0.00;22.00;0.00;21.00;65.00;16.60;8.50;8.10;0.30;537.00;529.00;496.00;0.00;41.00;0.00;33.00;0.00;8.00;74.00;15.40;12.40;3.00;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2758;735;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Mujeres;415.00;431.00;399.00;0.00;16.00;0.00;32.00;0.00;-16.00;48.00;7.60;15.10;-7.60;-0.30;441.00;452.00;409.00;0.00;32.00;0.00;43.00;0.00;-11.00;75.00;14.30;19.30;-4.90;-0.10;472.00;465.00;442.00;0.00;30.00;0.00;23.00;0.00;7.00;53.00;12.80;9.80;3.00;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2759;736;Provincia;Oruro;Sabaya;;Sabaya;2007.00;1954.00;1848.00;0.10;159.00;0.10;106.00;0.10;53.00;265.00;16.10;10.70;5.40;0.20;2955.00;2899.00;2729.00;0.10;226.00;0.10;170.00;0.10;56.00;396.00;15.40;11.60;3.80;0.10;5821.00;5465.00;5342.00;0.10;479.00;0.20;123.00;0.10;356.00;602.00;17.00;4.40;12.60;0.60
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2760;737;Provincia;Oruro;Sabaya;;Hombres;983.00;974.00;914.00;0.10;69.00;0.10;60.00;0.10;9.00;129.00;14.10;12.30;1.80;0.10;1502.00;1451.00;1376.00;0.10;126.00;0.10;75.00;0.10;51.00;201.00;17.10;10.20;6.90;0.30;2921.00;2744.00;2684.00;0.20;237.00;0.20;60.00;0.00;177.00;297.00;16.70;4.20;12.50;0.60
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2761;738;Provincia;Oruro;Sabaya;;Mujeres;1024.00;980.00;934.00;0.10;90.00;0.10;46.00;0.00;44.00;136.00;18.00;9.20;8.80;0.30;1453.00;1448.00;1353.00;0.10;100.00;0.10;95.00;0.10;5.00;195.00;13.80;13.10;0.70;0.00;2900.00;2721.00;2658.00;0.10;242.00;0.20;63.00;0.10;179.00;305.00;17.20;4.50;12.70;0.60
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2762;739;Municipio/TIOC;Oruro;Sabaya;Sabaya;Sabaya;1454.00;1391.00;1301.00;0.10;153.00;0.10;90.00;0.00;63.00;243.00;21.50;12.70;8.90;0.30;2266.00;2215.00;2069.00;0.10;197.00;0.10;146.00;0.10;51.00;343.00;17.60;13.00;4.60;0.10;4584.00;4327.00;4242.00;0.10;342.00;0.10;85.00;0.00;257.00;427.00;15.40;3.80;11.50;0.60
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2763;740;Municipio/TIOC;Oruro;Sabaya;Sabaya;Hombres;733.00;690.00;648.00;0.10;85.00;0.10;42.00;0.00;43.00;127.00;23.90;11.80;12.10;0.30;1154.00;1113.00;1049.00;0.10;105.00;0.10;64.00;0.10;41.00;169.00;18.50;11.30;7.20;0.20;2279.00;2144.00;2107.00;0.10;172.00;0.10;37.00;0.00;135.00;209.00;15.60;3.30;12.20;0.60
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2764;741;Municipio/TIOC;Oruro;Sabaya;Sabaya;Mujeres;721.00;701.00;653.00;0.10;68.00;0.10;48.00;0.10;20.00;116.00;19.10;13.50;5.60;0.20;1112.00;1102.00;1020.00;0.10;92.00;0.10;82.00;0.10;10.00;174.00;16.60;14.80;1.80;0.10;2305.00;2183.00;2135.00;0.10;170.00;0.20;48.00;0.00;122.00;218.00;15.20;4.30;10.90;0.60
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2765;742;Municipio/TIOC;Oruro;Sabaya;Coipasa;Coipasa;175.00;178.00;171.00;0.00;4.00;0.00;7.00;0.00;-3.00;11.00;4.50;7.90;-3.40;-0.30;219.00;216.00;198.00;0.00;21.00;0.00;18.00;0.00;3.00;39.00;19.30;16.60;2.80;0.10;372.00;359.00;347.00;0.00;25.00;0.00;12.00;0.00;13.00;37.00;13.70;6.60;7.10;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2766;743;Municipio/TIOC;Oruro;Sabaya;Coipasa;Hombres;89.00;91.00;87.00;0.00;2.00;0.00;4.00;0.00;-2.00;6.00;4.40;8.90;-4.40;-0.30;113.00;105.00;99.00;0.00;14.00;0.00;6.00;0.00;8.00;20.00;25.70;11.00;14.70;0.40;198.00;192.00;186.00;0.00;12.00;0.00;6.00;0.00;6.00;18.00;12.30;6.20;6.20;0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2767;744;Municipio/TIOC;Oruro;Sabaya;Coipasa;Mujeres;86.00;87.00;84.00;0.00;2.00;0.00;3.00;0.00;-1.00;5.00;4.60;6.90;-2.30;-0.20;106.00;111.00;99.00;0.00;7.00;0.00;12.00;0.00;-5.00;19.00;12.90;22.10;-9.20;-0.30;174.00;167.00;161.00;0.00;13.00;0.00;6.00;0.00;7.00;19.00;15.20;7.00;8.20;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2768;745;Municipio/TIOC;Oruro;Sabaya;Uru Chipaya (Nación Originaria Uru Chipaya);Uru Chipaya (Nación Originaria Uru Chipaya);371.00;378.00;368.00;0.00;3.00;0.00;10.00;0.00;-7.00;13.00;1.60;5.30;-3.70;-0.50;470.00;468.00;452.00;0.00;18.00;0.00;16.00;0.00;2.00;34.00;7.70;6.80;0.90;0.10;756.00;764.00;748.00;0.00;8.00;0.00;16.00;0.00;-8.00;24.00;2.10;4.20;-2.10;-0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2769;746;Municipio/TIOC;Oruro;Sabaya;Uru Chipaya (Nación Originaria Uru Chipaya);Hombres;198.00;197.00;195.00;0.00;3.00;0.00;2.00;0.00;1.00;5.00;3.00;2.00;1.00;0.20;235.00;233.00;224.00;0.00;11.00;0.00;9.00;0.00;2.00;20.00;9.40;7.70;1.70;0.10;390.00;396.00;387.00;0.00;3.00;0.00;9.00;0.00;-6.00;12.00;1.50;4.60;-3.10;-0.50
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2770;747;Municipio/TIOC;Oruro;Sabaya;Uru Chipaya (Nación Originaria Uru Chipaya);Mujeres;173.00;181.00;173.00;0.00;0.00;0.00;8.00;0.00;-8.00;8.00;0.00;9.00;-9.00;-1.00;235.00;235.00;228.00;0.00;7.00;0.00;7.00;0.00;0.00;14.00;6.00;6.00;0.00;0.00;366.00;368.00;361.00;0.00;5.00;0.00;7.00;0.00;-2.00;12.00;2.70;3.80;-1.10;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2771;748;Provincia;Oruro;Saucarí;;Saucarí;2510.00;2611.00;2394.00;0.10;116.00;0.10;217.00;0.10;-101.00;333.00;9.10;16.90;-7.90;-0.30;3519.00;3511.00;3360.00;0.10;159.00;0.10;151.00;0.10;8.00;310.00;9.00;8.60;0.50;0.00;4312.00;4132.00;4009.00;0.10;303.00;0.10;123.00;0.10;180.00;426.00;14.40;5.80;8.50;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2772;749;Provincia;Oruro;Saucarí;;Hombres;1285.00;1356.00;1231.00;0.10;54.00;0.10;125.00;0.10;-71.00;179.00;8.20;18.90;-10.80;-0.40;1809.00;1790.00;1725.00;0.10;84.00;0.10;65.00;0.10;19.00;149.00;9.30;7.20;2.10;0.10;2245.00;2142.00;2083.00;0.10;162.00;0.10;59.00;0.00;103.00;221.00;14.80;5.40;9.40;0.50
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2773;750;Provincia;Oruro;Saucarí;;Mujeres;1225.00;1255.00;1163.00;0.10;62.00;0.10;92.00;0.10;-30.00;154.00;10.00;14.80;-4.80;-0.20;1710.00;1721.00;1635.00;0.10;75.00;0.10;86.00;0.10;-11.00;161.00;8.70;10.00;-1.30;-0.10;2067.00;1990.00;1926.00;0.10;141.00;0.10;64.00;0.10;77.00;205.00;13.90;6.30;7.60;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2774;751;Municipio/TIOC;Oruro;Saucarí;Toledo;Toledo;2504.00;2593.00;2391.00;0.10;113.00;0.10;202.00;0.10;-89.00;315.00;8.90;15.90;-7.00;-0.30;3519.00;3511.00;3360.00;0.10;159.00;0.10;151.00;0.10;8.00;310.00;9.00;8.60;0.50;0.00;4241.00;4111.00;4009.00;0.10;232.00;0.10;102.00;0.00;130.00;334.00;11.10;4.90;6.20;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2775;752;Municipio/TIOC;Oruro;Saucarí;Toledo;Hombres;1223.00;1248.00;1163.00;0.10;60.00;0.10;85.00;0.10;-25.00;145.00;9.70;13.80;-4.00;-0.20;1809.00;1790.00;1725.00;0.10;84.00;0.10;65.00;0.10;19.00;149.00;9.30;7.20;2.10;0.10;2207.00;2135.00;2083.00;0.10;124.00;0.10;52.00;0.00;72.00;176.00;11.40;4.80;6.60;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2776;753;Municipio/TIOC;Oruro;Saucarí;Toledo;Mujeres;1281.00;1345.00;1228.00;0.10;53.00;0.10;117.00;0.10;-64.00;170.00;8.10;17.80;-9.70;-0.40;1710.00;1721.00;1635.00;0.10;75.00;0.10;86.00;0.10;-11.00;161.00;8.70;10.00;-1.30;-0.10;2034.00;1976.00;1926.00;0.10;108.00;0.10;50.00;0.00;58.00;158.00;10.80;5.00;5.80;0.40
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2777;754;Provincia;Oruro;Tomás Barrón;;Tomás Barrón;1362.00;1444.00;1218.00;0.10;144.00;0.10;226.00;0.10;-82.00;370.00;20.50;32.20;-11.70;-0.20;1483.00;1482.00;1354.00;0.00;129.00;0.10;128.00;0.10;1.00;257.00;17.40;17.30;0.10;0.00;1626.00;1651.00;1525.00;0.00;101.00;0.00;126.00;0.10;-25.00;227.00;12.30;15.40;-3.10;-0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2778;755;Provincia;Oruro;Tomás Barrón;;Hombres;726.00;771.00;655.00;0.10;71.00;0.10;116.00;0.10;-45.00;187.00;19.00;31.00;-12.00;-0.20;755.00;753.00;680.00;0.00;75.00;0.10;73.00;0.10;2.00;148.00;19.90;19.40;0.50;0.00;844.00;845.00;786.00;0.00;58.00;0.00;59.00;0.00;-1.00;117.00;13.70;14.00;-0.20;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2779;756;Provincia;Oruro;Tomás Barrón;;Mujeres;636.00;673.00;563.00;0.10;73.00;0.10;110.00;0.10;-37.00;183.00;22.30;33.60;-11.30;-0.20;728.00;729.00;674.00;0.00;54.00;0.10;55.00;0.10;-1.00;109.00;14.80;15.10;-0.30;0.00;782.00;806.00;739.00;0.00;43.00;0.00;67.00;0.10;-24.00;110.00;10.80;16.90;-6.00;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2780;757;Municipio/TIOC;Oruro;Tomás Barrón;Eucaliptus;Eucaliptus;1357.00;1419.00;1218.00;0.10;139.00;0.10;201.00;0.10;-62.00;340.00;20.00;29.00;-8.90;-0.20;1483.00;1482.00;1354.00;0.00;129.00;0.10;128.00;0.10;1.00;257.00;17.40;17.30;0.10;0.00;1613.00;1648.00;1525.00;0.00;88.00;0.00;123.00;0.10;-35.00;211.00;10.80;15.10;-4.30;-0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2781;758;Municipio/TIOC;Oruro;Tomás Barrón;Eucaliptus;Hombres;632.00;656.00;563.00;0.10;69.00;0.10;93.00;0.10;-24.00;162.00;21.40;28.90;-7.50;-0.10;755.00;753.00;680.00;0.00;75.00;0.10;73.00;0.10;2.00;148.00;19.90;19.40;0.50;0.00;837.00;843.00;786.00;0.00;51.00;0.00;57.00;0.00;-6.00;108.00;12.10;13.60;-1.40;-0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2782;759;Municipio/TIOC;Oruro;Tomás Barrón;Eucaliptus;Mujeres;725.00;763.00;655.00;0.10;70.00;0.10;108.00;0.10;-38.00;178.00;18.80;29.00;-10.20;-0.20;728.00;729.00;674.00;0.00;54.00;0.10;55.00;0.10;-1.00;109.00;14.80;15.10;-0.30;0.00;776.00;805.00;739.00;0.00;37.00;0.00;66.00;0.10;-29.00;103.00;9.40;16.70;-7.30;-0.30
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2783;760;Provincia;Oruro;Sur Carangas;;Sur Carangas;2052.00;2091.00;1903.00;0.10;149.00;0.10;188.00;0.10;-39.00;337.00;14.40;18.20;-3.80;-0.10;2378.00;2374.00;2187.00;0.10;191.00;0.10;187.00;0.10;4.00;378.00;16.10;15.70;0.30;0.00;3018.00;2961.00;2752.00;0.10;266.00;0.10;209.00;0.10;57.00;475.00;17.80;14.00;3.80;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2784;761;Provincia;Oruro;Sur Carangas;;Hombres;1000.00;1053.00;944.00;0.10;56.00;0.10;109.00;0.10;-53.00;165.00;10.90;21.20;-10.30;-0.30;1203.00;1200.00;1109.00;0.10;94.00;0.10;91.00;0.10;3.00;185.00;15.60;15.10;0.50;0.00;1602.00;1556.00;1446.00;0.10;156.00;0.10;110.00;0.10;46.00;266.00;19.80;13.90;5.80;0.20
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2785;762;Provincia;Oruro;Sur Carangas;;Mujeres;1052.00;1038.00;959.00;0.10;93.00;0.10;79.00;0.10;14.00;172.00;17.80;15.10;2.70;0.10;1175.00;1174.00;1078.00;0.10;97.00;0.10;96.00;0.10;1.00;193.00;16.50;16.30;0.20;0.00;1416.00;1405.00;1306.00;0.10;110.00;0.10;99.00;0.10;11.00;209.00;15.60;14.00;1.60;0.10
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2786;763;Municipio/TIOC;Oruro;Sur Carangas;Andamarca;Andamarca;1481.00;1498.00;1380.00;0.10;101.00;0.00;118.00;0.10;-17.00;219.00;13.60;15.80;-2.30;-0.10;1765.00;1795.00;1635.00;0.10;130.00;0.10;160.00;0.10;-30.00;290.00;14.60;18.00;-3.40;-0.10;1964.00;1965.00;1844.00;0.10;120.00;0.10;121.00;0.10;-1.00;241.00;12.20;12.30;-0.10;0.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 30 A 59 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2787;764;Municipio/TIOC;Oruro;Sur Carangas;Andamarca;Hombres;744.00;732.00;683.00;0.10;61.00;0.10;49.00;0.00;12.00;110.00;16.50;13.30;3.30;0.10;876.00;892.00;812.00;0.10;64.00;0.10;80.00;0.10;-16.00;144.00;14.50;18.10;-3.60;-0.10;1050.00;1037.00;974.00;0.10;76.00;0.10;63.00;0.00;13.00;139.00;14.60;12.10;2.50;0.10
