cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_1996;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_1996-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_1996-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2012_poblacion_2012;2012_poblacion_2007;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes_2012-2007;2012_porcentaje_de_inmigrantes_recientes;2012_emigrantes_2012-2007;2012_porcentaje_de_emigrantes_recientes;2012_migracion_neta;2012_migracion_bruta;2012_tasa_de_inmigracion;2012_tasa_de_emigracion;2012_tasa_de_migracion_neta;2012_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2024-2019;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2024-2019;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2648;625;Municipio/TIOC;Cochabamba;Punata;Villa Gualberto Villarroel;Villa Gualberto Villarroel;305;316;289;0.0;16;0.0;27;0.0;-11;43;10.3;17.4;-7.1;-0.3;558;550;534;0.0;24;0.0;16;0.0;8;40;8.7;5.8;2.9;0.2;677;673;643;0.0;34;0.0;30;0.0;4;64;10.1;8.9;1.2;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2649;626;Municipio/TIOC;Cochabamba;Punata;Villa Gualberto Villarroel;Hombres;140;146;131;0.0;9;0.0;15;0.0;-6;24;12.6;21.0;-8.4;-0.3;275;271;263;0.0;12;0.0;8;0.0;4;20;8.8;5.9;2.9;0.2;343;344;327;0.0;16;0.0;17;0.0;-1;33;9.3;9.9;-0.6;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2650;627;Municipio/TIOC;Cochabamba;Punata;Villa Gualberto Villarroel;Mujeres;165;170;158;0.0;7;0.0;12;0.0;-5;19;8.4;14.3;-6.0;-0.3;283;279;271;0.0;12;0.0;8;0.0;4;20;8.5;5.7;2.8;0.2;334;329;316;0.0;18;0.0;13;0.0;5;31;10.9;7.8;3.0;0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2651;628;Provincia;Cochabamba;Bolívar;;Bolívar;1,476;1,556;1,429;0.1;47;0.0;127;0.0;-80;174;6.2;16.8;-10.6;-0.5;1,212;1,378;1,172;0.1;40;0.0;206;0.1;-166;246;6.2;31.8;-25.6;-0.7;1,318;1,455;1,268;0.1;50;0.0;187;0.1;-137;237;7.2;27.0;-19.8;-0.6
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2652;629;Provincia;Cochabamba;Bolívar;;Hombres;763;796;731;0.1;32;0.0;65;0.0;-33;97;8.2;16.7;-8.5;-0.3;671;766;662;0.1;9;0.0;104;0.1;-95;113;2.5;28.9;-26.4;-0.8;750;811;732;0.1;18;0.0;79;0.1;-61;97;4.6;20.2;-15.6;-0.6
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2653;630;Provincia;Cochabamba;Bolívar;;Mujeres;713;760;698;0.1;15;0.0;62;0.0;-47;77;4.1;16.8;-12.8;-0.6;541;612;510;0.1;31;0.0;102;0.1;-71;133;10.8;35.4;-24.6;-0.5;568;644;536;0.1;32;0.0;108;0.1;-76;140;10.6;35.6;-25.1;-0.5
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2654;631;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;Bolívar;1,469;1,531;1,425;0.1;44;0.0;106;0.0;-62;150;5.9;14.1;-8.3;-0.4;1,212;1,378;1,172;0.1;40;0.0;206;0.1;-166;246;6.2;31.8;-25.6;-0.7;1,311;1,451;1,268;0.1;43;0.0;183;0.1;-140;226;6.2;26.5;-20.3;-0.6
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2655;632;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;Hombres;711;747;696;0.1;15;0.0;51;0.0;-36;66;4.1;14.0;-9.9;-0.5;671;766;662;0.1;9;0.0;104;0.1;-95;113;2.5;28.9;-26.4;-0.8;749;810;732;0.1;17;0.0;78;0.1;-61;95;4.4;20.0;-15.7;-0.6
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2656;633;Municipio/TIOC;Cochabamba;Bolívar;Bolívar;Mujeres;758;784;729;0.1;29;0.0;55;0.0;-26;84;7.5;14.3;-6.7;-0.3;541;612;510;0.1;31;0.0;102;0.1;-71;133;10.8;35.4;-24.6;-0.5;562;641;536;0.1;26;0.0;105;0.1;-79;131;8.6;34.9;-26.3;-0.6
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2657;634;Provincia;Cochabamba;Tiraque;;Tiraque;6,492;6,304;5,458;0.4;1,034;0.4;846;0.3;188;1,880;32.3;26.4;5.9;0.1;8,205;8,210;7,157;0.4;1,048;0.5;1,053;0.5;-5;2,101;25.5;25.7;-0.1;0.0;9,206;8,725;7,644;0.4;1,562;0.7;1,081;0.5;481;2,643;34.8;24.1;10.7;0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2658;635;Provincia;Cochabamba;Tiraque;;Hombres;3,175;3,109;2,698;0.4;477;0.4;411;0.3;66;888;30.4;26.2;4.2;0.1;4,280;4,208;3,692;0.4;588;0.5;516;0.4;72;1,104;27.7;24.3;3.4;0.1;4,854;4,492;3,959;0.4;895;0.8;533;0.5;362;1,428;38.3;22.8;15.5;0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2659;636;Provincia;Cochabamba;Tiraque;;Mujeres;3,317;3,195;2,760;0.4;557;0.4;435;0.3;122;992;34.2;26.7;7.5;0.1;3,925;4,002;3,465;0.4;460;0.4;537;0.5;-77;997;23.2;27.1;-3.9;-0.1;4,352;4,233;3,685;0.4;667;0.6;548;0.5;119;1,215;31.1;25.5;5.5;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2660;637;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;Tiraque;3,470;3,977;3,229;0.2;241;0.1;748;0.3;-507;989;12.9;40.2;-27.2;-0.5;3,574;4,067;3,485;0.2;89;0.0;582;0.2;-493;671;4.7;30.5;-25.8;-0.7;3,069;3,447;2,884;0.1;185;0.1;563;0.3;-378;748;11.4;34.6;-23.2;-0.5
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2661;638;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;Hombres;1,670;1,931;1,547;0.2;123;0.1;384;0.3;-261;507;13.7;42.7;-29.0;-0.5;1,775;2,008;1,739;0.2;36;0.0;269;0.2;-233;305;3.8;28.4;-24.6;-0.8;1,605;1,784;1,498;0.2;107;0.1;286;0.3;-179;393;12.6;33.8;-21.1;-0.5
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2662;639;Municipio/TIOC;Cochabamba;Tiraque;Tiraque;Mujeres;1,800;2,046;1,682;0.2;118;0.1;364;0.3;-246;482;12.3;37.9;-25.6;-0.5;1,799;2,059;1,746;0.2;53;0.0;313;0.3;-260;366;5.5;32.5;-27.0;-0.7;1,464;1,663;1,386;0.1;78;0.1;277;0.3;-199;355;10.0;35.4;-25.5;-0.6
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2663;640;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;Shinahota;2,901;2,236;2,189;0.2;712;0.3;47;0.0;665;759;55.4;3.7;51.8;0.9;4,631;4,143;3,653;0.2;978;0.4;490;0.2;488;1,468;44.6;22.3;22.2;0.3;6,037;5,261;4,726;0.2;1,311;0.6;535;0.2;776;1,846;46.4;18.9;27.5;0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2664;641;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;Hombres;1,577;1,227;1,198;0.2;379;0.3;29;0.0;350;408;54.1;4.1;49.9;0.9;2,505;2,200;1,941;0.2;564;0.4;259;0.2;305;823;47.9;22.0;25.9;0.4;3,187;2,701;2,442;0.2;745;0.7;259;0.2;486;1,004;50.6;17.6;33.0;0.5
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2665;642;Municipio/TIOC;Cochabamba;Tiraque;Shinahota;Mujeres;1,324;1,009;991;0.1;333;0.2;18;0.0;315;351;57.1;3.1;54.0;0.9;2,126;1,943;1,712;0.2;414;0.3;231;0.2;183;645;40.7;22.7;18.0;0.3;2,850;2,560;2,284;0.2;566;0.5;276;0.3;290;842;41.8;20.4;21.4;0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2666;643;Departamento;Oruro;;;Oruro;79,532;86,785;70,846;4.6;8,686;5.2;15,939;9.5;-7,253;24,625;20.9;38.3;-17.4;-0.3;107,166;107,647;98,352;4.8;8,814;6.3;9,295;6.6;-481;18,109;16.4;17.3;-0.9;0.0;116,251;116,133;106,920;4.9;9,331;6.7;9,213;6.7;118;18,544;16.1;15.9;0.2;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2667;644;Departamento;Oruro;;;Hombres;39,966;43,033;35,385;4.7;4,581;5.3;7,648;8.9;-3,067;12,229;22.1;36.9;-14.8;-0.3;53,837;54,011;49,194;4.8;4,643;6.2;4,817;6.4;-174;9,460;17.2;17.9;-0.6;0.0;58,578;58,461;53,664;4.9;4,914;6.6;4,797;6.5;117;9,711;16.8;16.4;0.4;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2668;645;Departamento;Oruro;;;Mujeres;39,566;43,752;35,461;4.5;4,105;5.0;8,291;10.2;-4,186;12,396;19.7;39.8;-20.1;-0.3;53,329;53,636;49,158;4.8;4,171;6.3;4,478;6.8;-307;8,649;15.6;16.7;-1.1;0.0;57,673;57,672;53,256;4.9;4,417;6.9;4,416;6.9;1;8,833;15.3;15.3;0.0;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2669;646;Provincia;Oruro;Cercado;;Cercado;54,375;59,261;46,496;3.3;7,879;2.9;12,765;4.7;-4,886;20,644;27.7;44.9;-17.2;-0.2;73,473;73,429;65,502;3.4;7,971;3.5;7,927;3.5;44;15,898;21.7;21.6;0.1;0.0;74,523;75,038;68,071;3.3;6,452;2.9;6,967;3.2;-515;13,419;17.3;18.6;-1.4;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2670;647;Provincia;Oruro;Cercado;;Hombres;27,674;30,295;23,773;3.3;3,901;3.0;6,522;4.9;-2,621;10,423;26.9;45.0;-18.1;-0.3;35,915;36,096;32,007;3.3;3,908;3.3;4,089;3.4;-181;7,997;21.7;22.7;-1.0;0.0;36,753;37,051;33,513;3.3;3,240;2.9;3,538;3.1;-298;6,778;17.6;19.2;-1.6;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2671;648;Provincia;Oruro;Cercado;;Mujeres;26,701;28,966;22,723;3.3;3,978;2.9;6,243;4.5;-2,265;10,221;28.6;44.9;-16.3;-0.2;37,558;37,333;33,495;3.4;4,063;3.7;3,838;3.5;225;7,901;21.7;20.5;1.2;0.0;37,770;37,987;34,558;3.4;3,212;3.0;3,429;3.2;-217;6,641;17.0;18.1;-1.1;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2672;649;Municipio/TIOC;Oruro;Cercado;Oruro;Oruro;47,131;51,774;39,822;2.8;7,309;2.7;11,952;4.3;-4,643;19,261;29.6;48.3;-18.8;-0.2;64,980;64,084;56,963;2.9;8,017;3.2;7,121;2.9;896;15,138;24.8;22.1;2.8;0.1;64,352;63,102;58,969;3.0;5,383;2.5;4,133;1.9;1,250;9,516;16.9;13.0;3.9;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2673;650;Municipio/TIOC;Oruro;Cercado;Oruro;Hombres;23,191;25,346;19,497;2.9;3,694;2.6;5,849;4.2;-2,155;9,543;30.4;48.2;-17.8;-0.2;31,708;31,391;27,740;2.9;3,968;3.1;3,651;2.8;317;7,619;25.2;23.1;2.0;0.0;31,445;30,841;28,787;2.9;2,658;2.4;2,054;1.8;604;4,712;17.1;13.2;3.9;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2674;651;Municipio/TIOC;Oruro;Cercado;Oruro;Mujeres;23,940;26,428;20,325;2.8;3,615;2.7;6,103;4.5;-2,488;9,718;28.7;48.5;-19.8;-0.3;33,272;32,693;29,223;3.0;4,049;3.4;3,470;2.9;579;7,519;24.6;21.0;3.5;0.1;32,907;32,261;30,182;3.0;2,725;2.5;2,079;1.9;646;4,804;16.7;12.8;4.0;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2675;652;Municipio/TIOC;Oruro;Cercado;Caracollo;Caracollo;3,601;3,933;3,180;0.2;421;0.2;753;0.3;-332;1,174;22.4;40.0;-17.6;-0.3;4,332;5,010;3,986;0.2;346;0.1;1,024;0.4;-678;1,370;14.8;43.8;-29.0;-0.5;4,285;4,363;3,837;0.2;448;0.2;526;0.2;-78;974;20.7;24.3;-3.6;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2676;653;Municipio/TIOC;Oruro;Cercado;Caracollo;Hombres;1,748;1,894;1,538;0.2;210;0.1;356;0.3;-146;566;23.1;39.1;-16.0;-0.3;2,097;2,494;1,950;0.2;147;0.1;544;0.4;-397;691;12.8;47.4;-34.6;-0.6;2,170;2,198;1,939;0.2;231;0.2;259;0.2;-28;490;21.2;23.7;-2.6;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2677;654;Municipio/TIOC;Oruro;Cercado;Caracollo;Mujeres;1,853;2,039;1,642;0.2;211;0.2;397;0.3;-186;608;21.7;40.8;-19.1;-0.3;2,235;2,516;2,036;0.2;199;0.2;480;0.4;-281;679;16.8;40.4;-23.7;-0.4;2,115;2,165;1,898;0.2;217;0.2;267;0.2;-50;484;20.3;25.0;-4.7;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2678;655;Municipio/TIOC;Oruro;Cercado;El Choro;El Choro;829;862;793;0.1;36;0.0;69;0.0;-33;105;8.5;16.3;-7.8;-0.3;1,772;1,800;1,754;0.1;18;0.0;46;0.0;-28;64;2.0;5.2;-3.1;-0.4;1,510;1,508;1,423;0.1;87;0.0;85;0.0;2;172;11.5;11.3;0.3;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2679;656;Municipio/TIOC;Oruro;Cercado;El Choro;Hombres;380;394;363;0.1;17;0.0;31;0.0;-14;48;8.8;16.0;-7.2;-0.3;858;869;849;0.1;9;0.0;20;0.0;-11;29;2.1;4.6;-2.5;-0.4;802;811;764;0.1;38;0.0;47;0.0;-9;85;9.4;11.7;-2.2;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2680;657;Municipio/TIOC;Oruro;Cercado;El Choro;Mujeres;449;468;430;0.1;19;0.0;38;0.0;-19;57;8.3;16.6;-8.3;-0.3;914;931;905;0.1;9;0.0;26;0.0;-17;35;2.0;5.6;-3.7;-0.5;708;697;659;0.1;49;0.0;38;0.0;11;87;14.0;10.8;3.1;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2681;658;Municipio/TIOC;Oruro;Cercado;Paria;Paria;2,313;2,238;2,205;0.2;108;0.0;33;0.0;75;141;9.5;2.9;6.6;0.5;2,389;2,535;2,278;0.1;111;0.0;257;0.1;-146;368;9.0;20.9;-11.9;-0.4;2,651;2,631;2,434;0.1;217;0.1;197;0.1;20;414;16.4;14.9;1.5;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2682;659;Municipio/TIOC;Oruro;Cercado;Paria;Hombres;1,128;1,109;1,087;0.2;41;0.0;22;0.0;19;63;7.3;3.9;3.4;0.3;1,252;1,342;1,212;0.1;40;0.0;130;0.1;-90;170;6.2;20.0;-13.9;-0.5;1,360;1,369;1,273;0.1;87;0.1;96;0.1;-9;183;12.8;14.1;-1.3;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2683;660;Municipio/TIOC;Oruro;Cercado;Paria;Mujeres;1,185;1,129;1,118;0.2;67;0.0;11;0.0;56;78;11.6;1.9;9.7;0.7;1,137;1,193;1,066;0.1;71;0.1;127;0.1;-56;198;12.2;21.8;-9.6;-0.3;1,291;1,262;1,161;0.1;130;0.1;101;0.1;29;231;20.4;15.8;4.5;0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2684;661;Provincia;Oruro;Abaroa;;Abaroa;4,520;4,977;3,773;0.3;747;0.3;1,204;0.4;-457;1,951;31.5;50.7;-19.2;-0.2;6,062;6,278;5,231;0.3;831;0.4;1,047;0.5;-216;1,878;26.9;33.9;-7.0;-0.1;7,447;7,909;6,863;0.3;584;0.3;1,046;0.5;-462;1,630;15.2;27.2;-12.0;-0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2685;662;Provincia;Oruro;Abaroa;;Hombres;2,101;2,423;1,808;0.2;293;0.2;615;0.5;-322;908;25.9;54.4;-28.5;-0.4;3,262;3,297;2,794;0.3;468;0.4;503;0.4;-35;971;28.5;30.7;-2.1;0.0;3,928;4,158;3,625;0.4;303;0.3;533;0.5;-230;836;15.0;26.4;-11.4;-0.3
