cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_personas_2001_total;numero_de_personas_2001_tiene;numero_de_personas_2001_no_tiene;numero_de_personas_2001_total;numero_de_personas_2001_tiene;numero_de_personas_2001_no_tiene;numero_de_personas_2001_total;numero_de_personas_2001_tiene;numero_de_personas_2001_no_tiene
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2695;672;Provincia;Oruro;Carangas;;Rural;9,928;730;9,198;10,832;750;10,082;18,393;2,925;15,468
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2696;673;Municipio/TIOC;Oruro;Carangas;Corque;Corque;8,313;266;8,047;8,988;402;8,586;15,894;2,087;13,807
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2697;674;Municipio/TIOC;Oruro;Carangas;Corque;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2698;675;Municipio/TIOC;Oruro;Carangas;Corque;Rural;8,313;266;8,047;8,988;402;8,586;15,894;2,087;13,807
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2699;676;Municipio/TIOC;Oruro;Carangas;Choquecota;Choquecota;1,615;464;1,151;1,844;348;1,496;2,499;838;1,661
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2700;677;Municipio/TIOC;Oruro;Carangas;Choquecota;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2701;678;Municipio/TIOC;Oruro;Carangas;Choquecota;Rural;1,615;464;1,151;1,844;348;1,496;2,499;838;1,661
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2702;679;Provincia;Oruro;Sajama;;Sajama;8,911;1,500;7,411;9,055;3,054;6,001;11,942;5,072;6,870
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2703;680;Provincia;Oruro;Sajama;;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2704;681;Provincia;Oruro;Sajama;;Rural;8,911;1,500;7,411;9,055;3,054;6,001;11,942;5,072;6,870
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2705;682;Municipio/TIOC;Oruro;Sajama;Curahuara de Carangas;Curahuara de Carangas;4,820;932;3,888;3,916;1,508;2,408;6,367;2,889;3,478
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2706;683;Municipio/TIOC;Oruro;Sajama;Curahuara de Carangas;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2707;684;Municipio/TIOC;Oruro;Sajama;Curahuara de Carangas;Rural;4,820;932;3,888;3,916;1,508;2,408;6,367;2,889;3,478
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2708;685;Municipio/TIOC;Oruro;Sajama;Turco;Turco;4,091;568;3,523;5,139;1,546;3,593;5,575;2,183;3,392
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2709;686;Municipio/TIOC;Oruro;Sajama;Turco;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2710;687;Municipio/TIOC;Oruro;Sajama;Turco;Rural;4,091;568;3,523;5,139;1,546;3,593;5,575;2,183;3,392
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2711;688;Provincia;Oruro;Litoral;;Litoral;4,253;548;3,705;10,020;1,185;8,835;14,164;8,947;5,217
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2712;689;Provincia;Oruro;Litoral;;Urbana;;;;;;;6,210;4,241;1,969
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2713;690;Provincia;Oruro;Litoral;;Rural;4,253;548;3,705;10,020;1,185;8,835;7,954;4,706;3,248
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2714;691;Municipio/TIOC;Oruro;Litoral;Huachacalla;Huachacalla;1,351;336;1,015;667;514;153;3,787;2,763;1,024
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2715;692;Municipio/TIOC;Oruro;Litoral;Huachacalla;Urbana;;;;;;;3,653;2,746;907
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2716;693;Municipio/TIOC;Oruro;Litoral;Huachacalla;Rural;1,351;336;1,015;667;514;153;134;17;117
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2717;694;Municipio/TIOC;Oruro;Litoral;Escara;Escara;862;88;774;4,199;223;3,976;4,153;1,923;2,230
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2718;695;Municipio/TIOC;Oruro;Litoral;Escara;Urbana;;;;;;;2,557;1,495;1,062
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2719;696;Municipio/TIOC;Oruro;Litoral;Escara;Rural;862;88;774;4,199;223;3,976;1,596;428;1,168
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2720;697;Municipio/TIOC;Oruro;Litoral;Cruz de Machacamarca;Cruz de Machacamarca;869;7;862;1,953;115;1,838;1,493;984;509
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2721;698;Municipio/TIOC;Oruro;Litoral;Cruz de Machacamarca;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2722;699;Municipio/TIOC;Oruro;Litoral;Cruz de Machacamarca;Rural;869;7;862;1,953;115;1,838;1,493;984;509
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2723;700;Municipio/TIOC;Oruro;Litoral;Yunguyo del Litoral;Yunguyo del Litoral;221;12;209;513;8;505;875;828;47
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2724;701;Municipio/TIOC;Oruro;Litoral;Yunguyo del Litoral;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2725;702;Municipio/TIOC;Oruro;Litoral;Yunguyo del Litoral;Rural;221;12;209;513;8;505;875;828;47
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2726;703;Municipio/TIOC;Oruro;Litoral;Esmeralda;Esmeralda;950;105;845;2,688;325;2,363;3,856;2,449;1,407
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2727;704;Municipio/TIOC;Oruro;Litoral;Esmeralda;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2728;705;Municipio/TIOC;Oruro;Litoral;Esmeralda;Rural;950;105;845;2,688;325;2,363;3,856;2,449;1,407
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2729;706;Provincia;Oruro;Poopó;;Poopó;14,884;2,076;12,808;16,387;4,219;12,168;16,858;7,969;8,889
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2730;707;Provincia;Oruro;Poopó;;Urbana;;;;3,513;2,017;1,496;4,626;3,606;1,020
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2731;708;Provincia;Oruro;Poopó;;Rural;14,884;2,076;12,808;12,874;2,202;10,672;12,232;4,363;7,869
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2732;709;Municipio/TIOC;Oruro;Poopó;Poopó;Poopó;6,128;852;5,276;7,225;2,312;4,913;9,120;4,886;4,234
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2733;710;Municipio/TIOC;Oruro;Poopó;Poopó;Urbana;;;;3,513;2,017;1,496;4,626;3,606;1,020
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2734;711;Municipio/TIOC;Oruro;Poopó;Poopó;Rural;6,128;852;5,276;3,712;295;3,417;4,494;1,280;3,214
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2735;712;Municipio/TIOC;Oruro;Poopó;Pazña;Pazña;5,451;669;4,782;5,933;911;5,022;4,175;1,478;2,697
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2736;713;Municipio/TIOC;Oruro;Poopó;Pazña;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2737;714;Municipio/TIOC;Oruro;Poopó;Pazña;Rural;5,451;669;4,782;5,933;911;5,022;4,175;1,478;2,697
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2738;715;Municipio/TIOC;Oruro;Poopó;Antequera;Antequera;3,305;555;2,750;3,229;996;2,233;3,563;1,605;1,958
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2739;716;Municipio/TIOC;Oruro;Poopó;Antequera;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2740;717;Municipio/TIOC;Oruro;Poopó;Antequera;Rural;3,305;555;2,750;3,229;996;2,233;3,563;1,605;1,958
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2741;718;Provincia;Oruro;Pantaleón Dalence;;Pantaleón Dalence;23,348;3,177;20,171;28,910;13,129;15,781;25,494;17,223;8,271
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2742;719;Provincia;Oruro;Pantaleón Dalence;;Urbana;17,067;2,647;14,420;22,569;12,572;9,997;18,774;14,875;3,899
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2743;720;Provincia;Oruro;Pantaleón Dalence;;Rural;6,281;530;5,751;6,341;557;5,784;6,720;2,348;4,372
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2744;721;Municipio/TIOC;Oruro;Pantaleón Dalence;Huanuni;Huanuni;19,182;1,906;17,276;24,170;11,151;13,019;19,417;13,509;5,908
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2745;722;Municipio/TIOC;Oruro;Pantaleón Dalence;Huanuni;Urbana;14,865;1,765;13,100;19,883;11,087;8,796;15,607;12,306;3,301
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2746;723;Municipio/TIOC;Oruro;Pantaleón Dalence;Huanuni;Rural;4,317;141;4,176;4,287;64;4,223;3,810;1,203;2,607
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2747;724;Municipio/TIOC;Oruro;Pantaleón Dalence;Machacamarca;Machacamarca;4,166;1,271;2,895;4,740;1,978;2,762;6,077;3,714;2,363
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2748;725;Municipio/TIOC;Oruro;Pantaleón Dalence;Machacamarca;Urbana;2,202;882;1,320;2,686;1,485;1,201;3,167;2,569;598
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2749;726;Municipio/TIOC;Oruro;Pantaleón Dalence;Machacamarca;Rural;1,964;389;1,575;2,054;493;1,561;2,910;1,145;1,765
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2750;727;Provincia;Oruro;Ladislao Cabrera;;Ladislao Cabrera;11,641;1,480;10,161;14,649;2,415;12,234;19,047;7,437;11,610
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2751;728;Provincia;Oruro;Ladislao Cabrera;;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2752;729;Provincia;Oruro;Ladislao Cabrera;;Rural;11,641;1,480;10,161;14,649;2,415;12,234;19,047;7,437;11,610
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2753;730;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);8,675;714;7,961;11,717;1,842;9,875;15,855;6,104;9,751
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2754;731;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2755;732;Municipio/TIOC;Oruro;Ladislao Cabrera;Salinas de Garci Mendoza (Autonomía Indígena Originario Campesina de Salinas);Rural;8,675;714;7,961;11,717;1,842;9,875;15,855;6,104;9,751
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2756;733;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Pampa Aullagas;2,966;766;2,200;2,932;573;2,359;3,192;1,333;1,859
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2757;734;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2758;735;Municipio/TIOC;Oruro;Ladislao Cabrera;Pampa Aullagas;Rural;2,966;766;2,200;2,932;573;2,359;3,192;1,333;1,859
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2759;736;Provincia;Oruro;Sabaya;;Sabaya;6,887;587;6,300;10,658;1,596;9,062;18,399;8,278;10,121
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2760;737;Provincia;Oruro;Sabaya;;Urbana;;;;;;;2,326;1,430;896
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2761;738;Provincia;Oruro;Sabaya;;Rural;6,887;587;6,300;10,658;1,596;9,062;16,073;6,848;9,225
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2762;739;Municipio/TIOC;Oruro;Sabaya;Sabaya;Sabaya;4,457;319;4,138;7,804;842;6,962;14,680;6,689;7,991
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2763;740;Municipio/TIOC;Oruro;Sabaya;Sabaya;Urbana;;;;;;;2,326;1,430;896
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2764;741;Municipio/TIOC;Oruro;Sabaya;Sabaya;Rural;4,457;319;4,138;7,804;842;6,962;12,354;5,259;7,095
